"Pitcher","TaggedPitchType","PitchNo","Date","Time","PAofInning","PitchofPA","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","Counts","Barrel","HardHit","secTilt","AveTilt"
"Cooper Katskee","Fastball",130,2024-10-12,12:20:03,4,2,811683,"Right","MIA_RED","Gorski, Justin","1000092396","Left","MIA_RED","Undefined",5,"Top",1,0,1,"Four-Seam","InPlay","Undefined","FlyBall","Out",1,1,NA,91.40665,-2.442169,-2.49887,2302.753149,216.35171,01:15:00,6.1698,1.5463,5.53607,-17.12611,17.67816,11.98827,2.45643,0.20821,81.56671,-5.718079,-0.363228,0.424608,89.1811,22.015325,-2.417989,1778.85193,109.68164,36.61965,-8.36162,292.55237,289.32247,-6.816258,3.410717,-6.92737,10.16957,-1.33765,50,5.94686,5.21434,-132.15013,-6.1706,-11.94224,34.75847,-14.64246,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","d6561ac0-88b5-11ef-9d91-393a1027a5db",88.77006,41.64203,NA,9.83994,NA,NA,NA,0.90414,2.49072,-0.21252,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:20:03,2024-10-12 16:20:03.227052,2024-10-12 16:20:03.227052,"LineDrive","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","6a8b9ea5-56b8-414a-ae61-af1d0066044b",54.95793,-133.44781,17.37924,6.16703,-5.62394,-7.32123,-1.54064,5.6602,-5.97112,151.462221,0.90403,121.15788,-20.22519,4.8555,-0.99427,0.19106,-0.03227,0.00347,-0.00014,2.49089,49.02288,-16.10442,0.45226,0.05745,-0.04188,0.00779,0.00038,-0.00017,-0.21265,-5.11052,-3.593,1.23561,-0.36347,0.11005,-0.02808,0.00442,-3e-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"0-1",FALSE,FALSE,4624.13793103448,NA
"Cooper Katskee","Fastball",239,2024-09-26,16:59:16,4,1,811683,"Right","MIA_RED","Rasmussen, Jamie","10272616","Right","MIA_RED","Undefined",8,"Top",2,0,0,"Four-Seam","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,89.94129,-1.664634,-3.575676,2232.693961,218.049978,01:15:00,6.03243,1.81472,5.59301,-18.42938,16.56131,12.08926,2.93895,-0.52072,82.23031,-5.129826,-1.423408,0.425743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.08918,9.17209,-1.51578,50,5.87759,7.61,-130.34458,-4.38921,-12.21884,26.91951,-16.36515,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","31d37320-7c4a-11ef-8ed0-3307dd70d947",88.53332,NA,NA,7.71098,NA,NA,NA,NA,NA,NA,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,20:59:16,2024-09-26 20:59:16.847964,2024-09-26 20:59:16.847964,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","27015310-878f-4751-a440-89972b59ec6a",54.90436,-131.35356,13.45975,6.0306,-3.77582,-8.18258,-1.80959,8.06797,-6.10942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,4624.13793103448,NA
"Cooper Katskee","Fastball",158,2024-10-12,12:37:04,4,2,811683,"Right","MIA_RED","Iozzo, Marc","1000152622","Right","MIA_RED","Undefined",6,"Top",2,1,0,"Four-Seam","InPlay","Undefined","LineDrive","Single",0,0,NA,89.98921,-1.982797,-3.30297,2369.289283,226.001444,01:30:00,6.10518,1.61209,6.00207,-20.59072,14.53867,13.66363,2.54835,-0.31301,80.71356,-5.900638,-0.849526,0.426586,93.43525,6.281456,-1.482083,1044.115045,NA,NA,NA,130.61012,130.61012,1.5323,1.062877,-8.15859,8.52768,-1.35972,50,5.93793,6.93731,-130.24676,-5.14115,-13.72096,32.70542,-17.83236,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","36bf4740-88b8-11ef-9d91-393a1027a5db",88.3583,5.90636,NA,9.27565,NA,NA,NA,1.38098,2.63304,0.32054,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:37:04,2024-10-12 16:37:04.029459,2024-10-12 16:37:04.029459,"GroundBall","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","3ca72666-489f-44d1-9d92-85b9a5a0ef64",54.49363,-131.37028,16.35271,6.10402,-4.52856,-8.91618,-1.60613,7.40866,-6.86048,269.714259,1.47142,135.00609,-12.82157,NA,NA,NA,NA,NA,NA,2.69294,14.22738,-15.8184,NA,NA,NA,NA,NA,NA,0.25178,-2.63126,5.39846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"1-0",FALSE,FALSE,4624.13793103448,NA
"Cooper Katskee","Fastball",267,2024-10-05,15:42:21,3,3,811683,"Right","MIA_RED","Gordon, Ryan",NA,"Right","BAL_UNI","Undefined",10,"Top",1,0,2,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",1,0,NA,90.44692,-2.562031,-0.528027,2251.168172,217.512431,01:15:00,6.03768,1.88966,5.43995,-17.9158,17.45091,12.38182,2.14404,2.42705,81.40078,-5.954241,1.676536,0.428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.37922,9.99201,-1.85172,50,5.79917,0.6345,-130.94079,-6.43058,-10.88268,32.13534,-15.12814,"MIA_RED","BAL_UNI","McKieFieldStad","TeamExclusive","Team","20241005-McKieFieldStad-Private-1","f07e8db0-8351-11ef-80ce-3540e34c3bdf",88.06137,NA,NA,9.04614,NA,NA,NA,NA,NA,NA,"b4c90017-c7c1-4877-a2f6-05f6428659a8",2024-10-05,19:42:21,2024-10-05 19:42:21.366,2024-10-05 19:42:21.366,NA,"v3",471355,NA,NA,"Raether, Carson","1000338521","Right","MIA_RED","c1125acb-9fa0-4ce0-8e3a-4fdd90d24c25",55.05436,-132.1754,16.06767,6.03507,-5.84937,-7.56407,-1.88413,1.05261,-5.44134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.85379,NA,0.824678,NA,-0.17986,1.97574,-2.47469,1.04912,5.86411,-1.75301,NA,NA,NA,1.16455,106.45511,-9.23795,5.89939,10.28062,-12.74562,-1.76107,-0.89629,0.49077,"High","High","High",NA,NA,"High","High","High","0-2",FALSE,NA,4624.13793103448,NA
"Cooper Katskee","Curveball",263,2024-10-05,15:40:36,2,3,811683,"Right","MIA_RED","Mitchell, Grant",NA,"Left","BAL_UNI","Undefined",10,"Top",1,1,1,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.45698,-0.030084,-1.975823,2554.334745,32.227273,07:00:00,6.09437,1.6741,4.93902,-59.8533,-12.58371,-8.87363,1.07815,-0.93344,72.331,-10.741375,-3.544774,0.494837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83512,-5.86587,-1.47427,50,6.04116,4.28779,-113.82016,-2.26303,4.99816,22.16635,-39.81879,"MIA_RED","BAL_UNI","McKieFieldStad","TeamExclusive","Team","20241005-McKieFieldStad-Private-1","b20e3580-8351-11ef-80ce-3540e34c3bdf",76.17139,NA,NA,6.12597,NA,NA,NA,NA,NA,NA,"b4c90017-c7c1-4877-a2f6-05f6428659a8",2024-10-05,19:40:36,2024-10-05 19:40:36.597,2024-10-05 19:40:36.597,NA,"v3",471355,NA,NA,"Raether, Carson","1000338521","Right","MIA_RED","b4fd4e8f-bb0c-4e39-b5be-d6853918bb40",55.56279,-114.8984,11.08318,6.10413,-0.32613,-19.90939,-1.67694,4.04467,2.49908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-1",FALSE,NA,26739.4736842105,NA
"Cooper Katskee","Curveball",145,2024-10-12,12:31:57,1,3,811683,"Right","MIA_RED","Vogele, Jack","1000138493","Right","MIA_RED","Undefined",6,"Top",0,0,2,"Curveball","InPlay","Undefined","LineDrive","Out",1,0,NA,78.56161,0.832514,-0.290479,2588.022351,55.03393,07:45:00,6.07239,1.44038,5.43424,-57.31956,-10.81611,-17.70296,2.07543,-0.30689,71.78021,-9.57546,-3.449367,0.490811,88.90644,20.29774,0.792785,2715.246087,109.76844,32.4961,7.13128,308.32255,299.56597,7.479193,3.386843,8.87855,-5.3328,-1.40182,50,6.10601,1.2669,-114.04958,-0.31997,11.53672,23.61039,-39.10348,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","800fb340-88b7-11ef-9d91-393a1027a5db",76.7963,37.199,NA,6.78141,NA,NA,NA,0.80052,1.98199,0.35257,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:31:57,2024-10-12 16:31:57.327,2024-10-12 16:31:57.327,"LineDrive","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","55098a93-365c-4058-86aa-dfe0e6797b1c",55.06717,-115.0938,11.8052,6.08192,1.40946,-19.55174,-1.44657,0.75666,5.76836,224.800161,0.80017,122.30002,-17.07609,3.98742,-1.05325,0.34824,-0.10633,0.02008,-0.00156,1.98256,45.21396,-15.09872,-0.00415,0.55538,-0.34714,0.12407,-0.02246,0.00158,0.35264,1.68957,6.87432,-2.40489,0.71629,-0.19525,0.04689,-0.00756,0.00053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"0-2",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",41,2024-09-19,15:47:30,1,3,811683,"Right","MIA_RED","Vrlak, Jake","1000131822","Right","MIA_RED","Undefined",2,"Top",0,0,2,"Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,79.91447,0.393972,-0.762257,2571.87944,22.623742,06:45:00,6.01404,1.58707,4.89738,-60.20582,-14.46914,-6.65559,1.36955,0.31144,73.28421,-10.396664,-1.939387,0.486748,84.32083,-4.889006,44.584545,NA,NA,NA,NA,14.02795,13.23432,42.144907,0.112094,3.06051,-6.85288,-1.50656,50,6.00146,1.8241,-115.93866,-1.49728,4.12484,23.66086,-41.41012,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240919-McKieFieldStad-Private-1","01e09ab0-76c0-11ef-b8a4-1be5603af89a",77.43733,1.18244,NA,6.63026,NA,NA,NA,0.5555,1.18244,-0.29091,"9137dc96-ecd9-4e20-abf5-752b60e2067e",2024-09-19,19:47:30,2024-09-19 19:47:30,2024-09-19 19:47:30,"GroundBall","v3",471355,471355,NA,"Harrison, Tommy","811731","Right","MIA_RED","c0f4ec26-dd81-4c9b-8e9b-dfafb7f3d7be",55.60386,-117.07672,11.83043,6.02557,0.49449,-20.70506,-1.58952,1.62571,2.06242,180,0.55417,87.83309,NA,NA,NA,NA,NA,NA,NA,1.18261,-10.54874,NA,NA,NA,NA,NA,NA,NA,-0.29221,86.56847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"0-2",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",207,2024-09-26,16:38:39,2,5,811683,"Right","MIA_RED","Buzzeo, Blake","1000107706","Right","MIA_RED","Undefined",7,"Top",1,2,2,"Slider","InPlay","Undefined","LineDrive","Single",0,0,NA,81.83008,0.049756,-1.547166,2522.633888,79.330615,08:45:00,5.75963,1.87164,5.29385,-43.58841,-0.59917,-10.74343,2.174,-0.47663,74.71995,-7.886627,-3.455066,0.471901,81.55131,17.408531,-14.658571,1723.262273,106.09891,22.81097,-29.03482,226.28565,226.28565,-16.739571,2.524103,4.96201,0.03461,-1.72256,50,5.73215,3.64453,-118.70441,-1.44762,7.01527,24.66138,-32.12512,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","50143ac0-7c47-11ef-8ed0-3307dd70d947",79.87355,23.02711,NA,7.11012,NA,NA,NA,2.18794,2.33854,0.41649,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,20:38:39,2024-09-26 20:38:39.074089,2024-09-26 20:38:39.074089,"LineDrive","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","4c01332d-2724-4f59-923a-9f5ae72beb36",55.20519,-119.78094,12.33069,5.76473,-0.04529,-16.06256,-1.87496,3.3383,3.50764,148.52463,2.18794,110.41475,-14.65534,2.77422,-0.55074,0.09267,-0.01269,0.00118,-4e-05,2.33854,35.78491,-16.51898,1.05236,-0.17467,0.03754,-0.00656,0.00124,-0.00013,0.41649,-28.88147,1.18802,0.06163,-0.06119,0.02026,-0.00487,8e-04,-6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"2-2",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",121,2024-10-12,12:15:08,1,2,811683,"Right","MIA_RED","Amaury Roque Debord, Pablo","1000364962","Left","MIA_RED","Undefined",5,"Top",0,0,1,"Curveball","InPlay","Undefined","LineDrive","Single",0,1,NA,79.14424,0.951705,-0.922923,2613.781707,45.01867,07:30:00,6.11066,1.62837,5.28729,-57.62306,-11.63701,-13.15898,2.20261,-0.33493,72.4342,-9.475565,-3.263518,0.488073,88.57924,8.271386,27.698365,2423.686475,NA,NA,NA,119.6759,112.65979,29.270996,1.038703,6.35453,-5.77642,-1.53413,50,6.15462,2.37293,-114.87155,-0.13526,8.39904,23.42488,-39.809,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","268eb700-88b5-11ef-9d91-393a1027a5db",77.22713,6.53519,NA,6.71004,NA,NA,NA,1.83879,2.46878,0.24765,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:15:08,2024-10-12 16:15:08.215,2024-10-12 16:15:08.215,"GroundBall","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","eb46a3fa-f22b-4250-830d-fd688ae627f9",55.21413,-115.92995,11.71244,6.1201,1.66343,-19.9045,-1.63277,1.99344,4.19952,NA,1.83879,113.83197,-16.73387,2.62999,-0.60022,0.12615,-0.02717,0.00532,-6e-04,2.46878,18.68997,-22.4837,2.55971,-0.5301,0.1243,-0.02544,0.00477,-0.00056,0.24765,59.75898,-4.1589,0.74407,-0.15989,0.03465,-0.00731,0.00136,-0.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"0-1",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",148,2024-10-12,12:33:02,2,3,811683,"Right","MIA_RED","Novak, David","1000076952","Right","MIA_RED","Undefined",6,"Top",1,0,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.20472,0.420361,-1.750353,2454.65225,49.924379,07:45:00,6.00233,1.49086,5.3109,-59.37649,-11.96174,-16.168,1.44903,-1.49987,71.33483,-10.316121,-4.626492,0.495596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48898,-5.58461,-1.32018,50,5.99775,4.11782,-113.39335,-1.27207,9.57519,24.21694,-39.31436,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","a6b27280-88b7-11ef-9d91-393a1027a5db",76.05469,NA,NA,6.86989,NA,NA,NA,NA,NA,NA,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:33:02,2024-10-12 16:33:02.21,2024-10-12 16:33:02.21,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","9555da97-5194-46cc-a030-45b1dd5515c6",55.18897,-114.49617,12.10847,6.01491,0.51828,-19.65718,-1.49778,3.68178,4.78759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-2",FALSE,NA,26739.4736842105,NA
"Cooper Katskee","Curveball",5,2024-09-19,15:26:19,2,2,811683,"Right","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",1,"Top",0,1,0,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.25658,0.847606,-1.624643,2723.718823,49.308053,07:45:00,6.0052,1.80322,5.06436,-58.71377,-12.64536,-16.38273,1.91198,-1.0943,72.95315,-9.703332,-4.524812,0.48851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67473,-6.12103,-1.63531,50,6.03877,3.93624,-115.03011,-0.46319,10.2195,22.57107,-40.32465,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240919-McKieFieldStad-Private-1","0c579e60-76bd-11ef-b8a4-1be5603af89a",77.15805,NA,NA,6.30344,NA,NA,NA,NA,NA,NA,"9137dc96-ecd9-4e20-abf5-752b60e2067e",2024-09-19,19:26:19,2024-09-19 19:26:19,2024-09-19 19:26:19,NA,"v3",471355,471355,NA,"Harrison, Tommy","811731","Right","MIA_RED","f3a5e15b-a8d8-46ec-a208-d0f557b51ec9",55.43781,-116.09221,11.28554,6.01592,1.43432,-20.16233,-1.80922,3.45535,5.10975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-0",FALSE,NA,26739.4736842105,NA
"Cooper Katskee","Curveball",155,2024-10-12,12:35:22,3,6,811683,"Right","MIA_RED","Novak, Ryan","10035937","Left","MIA_RED","Undefined",6,"Top",2,3,2,"Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,80.01778,1.53327,-0.032909,2518.88296,50.459094,07:45:00,6.06869,1.55378,5.48665,-54.31062,-9.22812,-13.15859,2.97758,0.42645,72.30837,-8.388455,-2.381026,0.483254,66.8783,35.362403,-135.104087,5393.420027,NA,NA,NA,NA,36.67571,NA,NA,6.62087,-4.69862,-1.54169,50,6.16625,0.59764,-116.01703,1.20009,8.84145,25.79987,-38.44856,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241012-McKieFieldStad-Private-1","fa8f9040-88b7-11ef-9d91-393a1027a5db",77.99717,23.52592,NA,7.70941,NA,NA,NA,0.82604,2.85607,-0.43569,"effb23b4-eaa2-443c-8dba-c573d4b8f28c",2024-10-12,16:35:22,2024-10-12 16:35:22.644,2024-10-12 16:35:22.644,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","74607ee7-7fcc-4e8c-95a6-a18838f2dcff",55.012,-117.1263,12.89993,6.07912,2.85319,-19.22428,-1.55922,0.2175,4.42073,NA,0.83396,-56.88995,2.36592,NA,NA,NA,NA,NA,NA,2.88635,55.93163,-28.4521,NA,NA,NA,NA,NA,NA,-0.45143,-56.02633,11.09243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low",NA,NA,NA,"3-2",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",230,2024-09-26,16:54:46,1,2,811683,"Right","MIA_RED","Novak, David","1000076952","Right","MIA_RED","Undefined",8,"Top",0,0,1,"Curveball","InPlay","Undefined","GroundBall","Out",1,0,NA,78.5642,0.455864,-1.486423,2559.760824,52.271809,07:45:00,6.05122,1.82178,4.86396,-56.13609,-9.32922,-13.80174,1.8048,-0.73544,72.90981,-9.584965,-3.9212,0.492409,65.47072,-26.748102,49.763502,NA,NA,NA,NA,4.15481,4.15481,52.23163,0.037813,6.45248,-4.37465,-1.66299,50,6.04775,3.52718,-114.10168,-1.17555,8.53824,20.26128,-37.96279,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","907d91e0-7c49-11ef-8ed0-3307dd70d947",76.54699,1.6386,NA,5.65439,NA,NA,NA,0.44462,1.6386,0.80244,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,20:54:46,2024-09-26 20:54:46.384476,2024-09-26 20:54:46.384476,"GroundBall","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","067f9776-eaed-4a07-9fde-07692f5251eb",55.6384,-115.09854,10.13064,6.05964,0.69225,-18.98139,-1.82619,3.10709,4.26912,NA,0.4437,55.53907,NA,NA,NA,NA,NA,NA,NA,1.63931,-43.33454,NA,NA,NA,NA,NA,NA,NA,0.80136,65.63676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Estimated","Estimated",NA,NA,NA,"0-1",FALSE,FALSE,26739.4736842105,NA
"Cooper Katskee","Curveball",16,2024-09-19,15:32:27,4,2,811683,"Right","MIA_RED","Novak, David","1000076952","Right","MIA_RED","Undefined",1,"Top",2,1,0,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,79.39869,0.073155,-2.206236,2687.293145,33.584897,07:00:00,6.06117,1.71738,5.1724,-58.62983,-12.76764,-9.45808,1.24425,-1.14794,73.00872,-10.471039,-3.88483,0.487415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07351,-6.02118,-1.50434,50,6.02275,4.81922,-115.18316,-1.97945,5.42348,23.18401,-40.19064,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240919-McKieFieldStad-Private-1","e7e25100-76bd-11ef-b8a4-1be5603af89a",77.33132,NA,NA,6.38997,NA,NA,NA,NA,NA,NA,"9137dc96-ecd9-4e20-abf5-752b60e2067e",2024-09-19,19:32:27,2024-09-19 19:32:27,2024-09-19 19:32:27,NA,"v3",471355,471355,NA,"Harrison, Tommy","811731","Right","MIA_RED","79d6772a-cf9c-4b97-a120-dd993fdfea87",55.32904,-116.25084,11.59201,6.07129,-0.12857,-20.09532,-1.72052,4.56945,2.71174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-0",FALSE,NA,26739.4736842105,NA
